"CALL #(ITEM)","TOT CHKOUT","INTL USE "
"DB958.2 .M289 2014","0","0"
"TT506 .D57 2014","0","0"
"PQ4903.O336 A55 2014","0","0"
"F1210 .P348 1999","2","0"
"PQ7499.3.P54 A53 2015","0","0"
"PQ4862.A752 I47 2015","0","0"
"PN1650.M68 C37 2015","0","0"
"DS777.5195.H8 A3 2015","0","1"
"DS777.5195.H8 A3 2015","0","1"
"DS172.2 .A76 2015","1","0"
"B809.8 .H852 2014","0","0"
"DS799.82.J46 A3 2015","0","1"
"DS799.82.J46 A3 2015","0","1"
"KLB2516 .S5528 2014","0","0"
"HM681 .S473 2012","1","0"
"HC107.C22 S76 2015","3","0"
"NX460.5.P47 M66 2015","0","0"
"BX597.B67 N68 2015","0","0"
"HN110.5.Z9 V578 2015","1","0"
"BX597.P2865 P736 2015","0","0"
"DS423 .P38 2015","0","0"
"PQ7536 .S44 2014","0","0"
"PG1408.2.M44 A368 2013","1","0"
"HV5801 .T45 2015","0","1"
"PQ7298.17.I39 D663 2013","1","0"
"JQ612 .S53 2015","0","0"
"HN637.A8 E87 2013","0","0"
"JQ229.C6 S46 2015","0","0"
"DS758.23.W827 G825 2014","0","1"
"KBP144 .S785 2013","0","0"
"HV7092 .T43 2015","0","0"
"DR1524.S47 D38 2013","0","0"
"HD2356.I5 C44 2015","0","0"
"KNS2107.G38 T73 2015","0","0"
"PN228.M4 Z486 2014","0","0"
"D839.2 .B645 2013","1","0"
"HC60.5 .G57 2015","0","0"
"DK508.848 U5734 2014","1","0"
"DS485.B49 K375 2015","0","0"
"DS450.A8 I535 2014","0","0"
"PS3563.A53614 S35 2014","0","0"
"D765 .Z56 2014","0","0"
"PL4283 .B37 2014","0","2"
"JQ298.A1 R38 2015","0","0"
"U820.S47 P48 2013","1","0"
"HD60.5.I5 B43 2015","0","0"
"PT3823 .O88 2015","0","0"
"GN17.3.R8 I57 2013","0","0"
"PL1621.A54 G66 2014","0","0"
"PR9499.4.S837 G63 2014","0","0"
"PR9499.3.B424 H35 2014","0","1"
"PR9499.4.J335 A43 2014","0","0"
"BL2001.3 .R44 2014","0","0"
"PR6111.E5236 H69 2015","2","0"
"PN56.S7418 S83 2015","0","0"
"BX4638.C87 K73 1994","0","0"
"DS495.8.M87 B45 2014","1","0"
"PR6126.A53 M47 2015","0","0"
"PR9499.3.C4665 F35 2014","0","0"
"PR9199.4.L3582 C67 2014","0","0"
"DK511.B668 B67 2011","1","0"
"HE3295 .V47 2015","0","0"
"N6999.K353 A4 2010","1","0"
"PR9499.4.G8783 C67 2015","0","0"
"DB2795 .E45 2012","1","0"
"F1219.3.D2 V55 2000","0","0"
"PT611 .E67 2015","0","0"
"PN663 .F65 2015","0","0"
"GN790 .M46 2012","0","0"
"DT107.828.Q38 A3 2015","0","1"
"PA6525.H4 C4 2009","0","1"
"DS486.M2 M67 2014","1","0"
"HD9539.Z52 I4 2013","0","0"
"Z1037.6 .M53 2007","1","0"
"BL65.C8 B353 2014","0","0"
"DS119.76 .F793 2014","0","0"
"HD8537.N783 K787 2010","0","0"
"PK2200.I57 A613 2014","0","0"
"D627.F8 G58 2014","0","0"
"DS435 .T55 2013","0","1"
"HT165.53.S4 S63 2013","1","0"
"DS422.C3 R368 2013","0","0"
"DS135.I85 L588 2014","0","1"
"DR62 .V33 2010","0","0"
"RA643.86.A358 C37 2013","1","0"
"RA552.I9 D48 2014","1","0"
"PJ7517 .D225 2015","1","0"
"PG7023.C45 N346 2013","0","0"
"DT107.88 .Y25 2014","1","0"
"DR1823 .E865 2013","0","0"
"DR1823 .E865 2013","0","0"
"DS39 .W33 2014","0","0"
"BF637.S4 C4996 2012","9","0"
"BP64.E3 S255 2014","0","0"
"DT107.88 .B578 2014","0","1"
"P211 .C68 2010","0","0"
"DK4212 .B83 2006","0","0"
"DK4212 .B83 2006","0","0"
"DK4212 .B83 2006","0","0"
"PS3626.A36 B874 2015","0","0"
"HQ19.I23 Q27 2014","0","0"
"DR1313.7.A85 L48 1997","0","0"
"DS274.2.A66 N37 2015","0","0"
"HQ1236.5.A4 L58 2014","0","0"
"PR9199.3.B4246 A6 2015","0","0"
"PR9306.9.Q56 H56 2015","1","0"
"NX180.H34 P36 2014","0","0"
"PQ4879.O4 U6 2014","0","0"
"PQ7276 .A563 2010","0","0"
"PQ7276 .A563 2010","0","0"
"BP10.I385 A243 2015","0","3"
"DK265.7 .D39 2014","0","0"
"HQ1793.5 .M34 2015","0","0"
"CS1054 .A422 2005","1","0"
"HV6433.I722 I85235 2014","1","0"
"PG1419.1.L335 Z855 2013","0","0"
"PQ4862.E644 N66 2014","0","0"
"PM8004 .L83 2012","0","0"
"DR1660 .C46 2009","0","0"
"F1410 .P694 2012","0","0"
"LC4015 .P727 2012","0","0"
"F1035.S6 M55 2010","0","0"
"F1035.S6 M55 2010","0","0"
"DK511.S3 I785 2010","0","0"
"HT395.S567 P585 2014","0","0"
"DS799.82.C434 A3 2015","0","1"
"DS799.82.C434 A3 2015","0","1"
"DS799.82.C434 A3 2015","0","1"
"Z665.2.C6 X54 2014","0","0"
"DS793.H7 T855 2014 v.4","0","0"
"DS793.H7 T855 2014 v.1","0","0"
"PL364.A2 U48 2007","1","0"
"JN30 .L67 2015","1","0"
"DS793.H7 T855 2014 v.2","0","0"
"BP187.3 .S59 2015","2","0"
"BP187.3 .S59 2015","1","0"
"BX493 .S737 2013","0","0"
"DS793.H7 T855 2014 v.3","0","0"
"PL2443 .G8635 2014","0","0"
"BP195.N7 G65 2015","2","1"
"DT16.5 .D55 2015","3","0"
"PN4784.W37 R68 2015","0","0"
"DR601 .O74 2015","1","0"
"AM72.H4 B45 2014","0","0"
"PN4783 .A83 2015","8","0"
"B3313.F73 F75 2015","0","0"
"PT2661.H66 G58 2015","0","0"
"NA5977 .R67 2012","2","0"
"B793 .P44 2015","0","0"
"NA757.M4 S358 2005","2","0"
"PT2662.O35 A84 2015","0","0"
"PC3823 .B37 2011","3","0"
"PM3008 .P76 2009","0","0"
"LA428.7 .A16 2010","0","0"
"NX180.S6 O73 2010","0","0"
"HT169.M62 P845 2012","1","0"
"PA6788.G5 F6 2015","0","0"
"PT2663.A64 R45 2015","0","0"
"PT2673.U78 J37 2015","0","0"
"F574.D45 B47 2015","0","0"
"PT2665.R59 G39 2015","2","0"
"PG1619.12.U25 N46 2005","0","0"
"PT2668.O63 Z65 2015","0","0"
"BF637.S4 K55165 2014","11","0"
"BT431.3 .E54 2015","0","0"
"HQ756 .T53 2014","1","0"
"DK18.65 .T455 2014","1","0"
"LA1331 .P36 2014","0","0"
"PG5039.18.A9 Z22 2015","1","0"
"DS425 .C35 2014","2","0"
"U55.C43 G75 2014","0","0"
"DS485.G88 S548 2012","0","1"
"PN1995.9.M96 S75 2014","0","0"
"HD31 .S383 2015","0","0"
"BL1215.S36 G36 2012","0","0"
"PN1992.75 .G87 2014","0","0"
"PK1855.G85 S55 2013","0","1"
"DJK51 .P728 2013","1","0"
"DJK51 .S7833 2009","1","2"
"DJK51 .H635 2011","2","0"
"JQ249.F67 G65 2014","0","0"
"BF431 .R476 2015","0","0"
"HB3722 .F569 2013","0","0"
"HC432.5.A2 G87 2014","0","0"
"P120.Y68 N37 2015","3","0"
"DS481.B6 D486 2013","0","0"
"PA6801.A49 P834 2015","0","0"
"HN445.5 .S323 2014","0","0"
"PN5376.P55 A3 2014","0","0"
"UB435.I4 R39 2014","0","0"
"PR9499.4.A53 B57 2014","0","0"
"PK1569.G578 A2 2014","0","0"
"NA9070 .B57 2002","0","0"
"HT384.M62 M4844 2003","0","1"
"DP302.G157 C85 2015","1","0"
"DS485.M28 P296 2015","0","0"
"PL3606.C8 K673 2014","0","0"
"TR820 .M667 2003","0","0"
"D802.U42 C766 2014","0","0"
"DK671.2 .S352 2006","1","1"
"DK268.D5647 A3 2015","0","0"
"DK505.71 .H788 2015","0","0"
"HM600 .V65 2008","0","0"
"PA6809.A1 D56 2015","0","0"
"HD1536.R9 O8 2015","0","0"
"DK511.O78 B45 2014","0","0"
"BX4705.H4686 N5 2015","0","0"
"PN1995.9.D97 R63 2015","0","0"
"PT2707.O67 A6 2015","1","0"
"CN513 .R453 2010","0","0"
"PN1998.3.D418 N36 2015","0","0"
"PQ4390 .P296 2014","0","0"
"PQ4804 .C625 2015","0","0"
"PQ4085 .M288 2015","0","0"
"PQ4918.A5646 S57 2014","0","0"
"PQ4390 .L638 2014","1","0"
"F264.C4 A3 2014","0","0"
"HG3130.2.A7 S85 2014","1","0"
"JC330.3 .S85 2015","1","0"
"BX597.M4875 A75 2014","0","0"
"DK771.T47 T58 2006","0","0"
"DK771.T47 T58 2006","0","0"
"PG3470 .V68 2003","0","0"
"DS134.83 .D65 2011","2","0"
"HD4802 .R42 v. 42","0","0"
"PR5900.A2 F56 1989","0","0"
"PS3558.A513 L59 1993","0","0"
"DS135.L5 T38 2015","0","0"
"PG3489.5.Y86 S25 2013","0","0"
"PR5900.A2 F56 1989","1","0"
"PR6057.I565 A8 2015","0","0"
"PK2908 .B36 2014","0","0"
"DS98.6 .L5713 2015","2","0"
"PR6119.T455 A6 2015","3","0"
"PS3558.A31195 E34 1994","0","0"
"PN1995.9.P42 S86 2015","0","0"
"PT2671.U25 D37 2015","0","0"
"PA6035 .A7314 2014","0","0"
"PT2680.A448 S65 2015","0","0"
"PS3558.A6775 H86 2000","1","0"
"PS3558.A6775 H35 2003","0","0"
"DS313 .K3713 2006","0","0"
"PS3558.A6775 I47 2004","0","0"
"PR6053.O524 L55 2015","0","0"
"LA918.7 .M46 2013","2","0"
"DS134.255 .M38 2010","3","0"
"LC212.93.G7 B87 2015","1","1"
"PN1995.9.W4 H36 2015","0","0"
"DS777.488.C515 S8 2015","0","0"
"HT169.M42 M4956 2011","0","0"
"BD450 .B58 2007","0","0"
"PS3608.A78726 O74 2005","0","0"
"PS3558.A6775 W53 1999","1","0"
"PS3558.A6775 V58 2004","0","0"
"JQ1510 .Q56 2015","1","0"
"PS3558.A6775 S55 2000","0","0"
"PS3558.A6775 I46 2003","0","0"
"PJ2369.M8 R68 2007","0","0"
"PJ2369.M8 R68 2007","0","0"
"DT239.T7 W75 2015","0","0"
"F1219.56.C6235 G88 2009","0","0"
"F1219.56.C6235 G88 2009","1","0"
"PT759 .S36 2015","0","0"
"DS849.C6 J44 2014","0","1"
"JQ1510 .B36 2015","2","0"
"PN2570 .P49 2015","0","0"
"HM1033 .K36 2015","1","0"
"F1219.56.G852 B75 2011","0","0"
"F1219.56.G852 B75 2011","1","0"
"PT1709 .B55 1988","0","0"
"PT1709 .B55 1988","0","0"
"PS400 .F463 2015","0","0"
"PS3545.H16 H6816 2008","0","0"
"D757 .S828 2015","6","1"
"PL857.I78 R37","0","0"
"PN6790.M63 J57 2014","2","0"
"PG1419.21.O887 G73 2007","0","0"
"DR2086.5.A45 P87 2012","0","0"
"BS210 .D36 2014","0","0"
"DK511.U7 I96 1994","1","0"
"PG2838 .I94 2013","0","0"
"PN849.E87 C56 2015","0","0"
"B2948 .F73 2015","0","0"
"BP166.14.F85 A85 2015","0","0"
"JZ6009.M43 S43 2015","0","0"
"HV6433.S95 A53 2015","0","0"
"DK510.762 .T6567 2014","0","0"
"PN2859.S566 Z448 2014","0","0"
"PH3042 .B575 2015","0","0"
"HX260.3.A6 P48 2015","0","0"
"PG13 .M46 no. 61","0","0"
"DT516.826 .M58 2015","3","0"
"PC4021 .H37 2013","1","0"
"PG1919.23.A99 P35 2013","1","0"
"PL857.I78 T684 2010","0","0"
"BF39.9 .G46 2014","0","0"
"PL857.I78 K362 2002","0","0"
"PL857.I78 T685 2008","0","0"
"DT60 .C85 2015","0","0"
"HD60.5.I4 K43 2014","0","0"
"PR5246 .A4 2002","0","0"
"LC241 .P75 2015","0","0"
"PH784.B4 A6 2009","0","0"
"PL857.I78 H56 1994","0","0"
"PR13 .E4 n.s., v. 68","0","0"
"DK651.P6 Z82 2010","2","0"
"PG4075 .M37 2015","0","0"
"D550 .V4455 2014","0","0"
"BX4705.V975 C33 2015","0","0"
"BD21 .C685 2015","0","1"
"HT725.J3 B66 2015","1","0"
"DT373 .U43 2015","3","1"
"U820.B9 P48 2009","0","0"
"Z669.5.T2 H86 2014","0","0"
"Z669.5.T2 H86 2014","0","0"
"DC198.A32 A62 1901","2","0"
"PA5638.26.A6195 G53 2014","0","0"
"PT2623.E67 S4 2015","0","0"
"DT1 .C45 2015, no. 86","0","0"
"Z672.5 .M42 2010","1","0"
"DS135.P62 O896 2014","0","0"
"CT1213 .L68 2012","1","0"
"LB1029.B55 H33 2014","0","0"
"PL8026.C53 H38 2014","0","0"
"GV944.C55 L53 2015","1","0"
"DD256.48 .D47 2015","1","0"
"DK651.I28 K65 2014","0","0"
"DK651.I28 K65 2014","0","0"
"DK651.I28 K65 2014","0","0"
"DK651.I28 K65 2014","0","0"
"D551 .B45 2014","0","0"
"D810.J4 I855 2012","0","0"
"D521 .B232 2015","0","0"
"PQ2675.N46 A93 2014","0","0"
"PG1620.28.O35 D64 2012","0","0"
"PG1619.23.I7 C47 2013","0","0"
"NA9053.S6 K85 2013","0","1"
"R575.C944 J475 2012","0","0"
"HQ1770.B36 M3 2015","0","0"
"PQ2663.I9 A63 2013","1","0"
"KRP3056 .G43 2015","0","0"
"PT2702.O87 A63 2015","0","0"
"PL8004 .C88 2014","0","0"
"P96.I842 N8 2014","0","0"
"HN670.Z9 V55 2015","0","0"
"DR1282 .C35175 2013","0","0"
"PG9621.G535864 M67 2007","0","0"
"D810.C36 C9555 2015","0","0"
"DR1952 .N378 2013","0","0"
"Z665.2.B8 D56 2013","0","0"
"DS134.34 .W35 2015","0","0"
"DR34.7.V475 D655 2007","0","0"
"PG9621.G325 B35 2012","1","0"
"D358 .A87 2015","0","0"
"DK771.D3 T55 2012","2","0"
"BR333.3 .S38 2015","0","0"
"JC330 .B413 2015","0","0"
"PQ3977.L4 H33 2015","0","0"
"PQ211 .W65 2015","0","0"
"PT2130.H4 F83 2015","0","0"
"DS735 .W695 2015","2","1"
"PG7168.R4 Z48 2015","0","0"
"JV6217 .M56 2012","0","0"
"PG7158.K442 Z92 2015","0","0"
"PG7158.P552 O27 2015","0","0"
"BQ932 .T46 2015","1","0"
"BQ932 .T46 2015","1","0"
"HB2027 .G46 2014","0","0"
"PG7399.R55 O85 2014","0","0"
"DK4420.K67 A3 2015","0","0"
"PG7158.K65132 K354 2014","1","0"
"DK4600.G345 P769 2014","0","0"
"PG7072 .D79 2015","0","0"
"DS134.66.P56 R93 2014","0","0"
"DS134.62 .G28 2014","0","0"
"UB251.P7 K36 2015","0","0"
"PG7158.S2942 K378 2015","0","0"
"BM85.P65 S88 2014","0","0"
"DS134.55 .J36 2014","0","0"
"PG7178.Z92 T927 2015","0","0"
"PG7158.M5532 K668 2015","0","0"
"DS135.U4 L47 2015","0","0"
"PN4784.T34 J67 2015","1","0"
"PG7158.S62 A42 2015","0","0"
"D805.5.S874 D79 2015","1","0"
"DK4452.M39 G73 2015","0","0"
"F3320.2.T3 P53 2014","0","0"
"PG7158.G62 W54 2015","0","0"
"PL2663.L83 H633 2015","1","0"
"NK7983.A1 D56 2015","1","0"
"PL2851.M465 S46 2015","0","0"
"PG1217.K3 A64 2013","0","0"
"HC470.3 .L823 2015","1","0"
"PL2929.9.I44 S548 2015","0","0"
"PL2929.9.I44 S548 2015","0","0"
"PQ8520.25.V95 A62 1990","1","0"
"PT5881.12.E438 M66 2015","0","0"
"PH5281 .B37 2012","2","0"
"PR468.M38 R36 2015","0","0"
"DC611.A67 R63 2014","0","0"
"DG70.N37 D45 2015","0","1"
"F1543.8 .C67 2014","2","0"
"BR1725 .E927 2015","5","0"
"D57 .T664 2015","1","0"
"PR6073.H656 D84 2014","1","0"
"PQ7822.M6668 E88 2011","1","0"
"E59.S64 B37 2010","1","0"
"PL2929.9.I44 S546 2015","0","0"
"PL2929.9.I44 S546 2015","0","0"
"PA3315.T25 P37 2015","1","0"
"B2949.L5 A65 2015","0","0"
"BJ1463 .S74 2015","0","0"
"PL2929.9.I44 S547 2015","0","0"
"PL2929.9.I44 S547 2015","0","0"
"D726.5 .C64 2015","0","0"
"PQ7822.M659 P3 2009","1","0"
"DK771.D3 T5445 2012","1","0"
"HV9076 .M657 2015","0","0"
"BF1770.C5 L8268 2014","2","0"
"PN6222.P3 V595 2014","1","0"
"PM6308.9.C36 Y89 2015","1","0"
"BQ4150 .T365 2012","0","0"
"KHC2202 .P84 2010","1","0"
"F3320.1.W65 B37 1996","1","0"
"DB958.3 .P334 2014","0","0"
"F2230.2.A9 P324 2009","1","0"
"N7433.35.U79 G83 2014","1","0"
"HD8686.5 .K48 2014","1","0"
"HN690.Z9 M26 2015","1","0"
"DS109.93 .N57 2015","1","0"
"PR6066.O84 G46 2014","2","0"
"PS3623.L63 S32 2015","0","0"
"PQ4087 .B445 2015","1","0"
"DD247.D63 T87 2015","0","0"
"D764 .P53866 2015","0","0"
"DK85 .M675 2015","0","0"
"PL2743.P35 M56 2015","0","0"
"HV9955.N7 F67 2015","1","0"
"JV8132 .A5 2015","2","0"
"JK558 .S44 2015","0","0"
"HC175 .C79513 2016","0","0"
"JZ1253 .H35 2015","1","1"
"HG2491 .B269 2015","3","0"
"HC340.12 .W46 2015","0","0"
"HN777 .P74 2015","0","0"
"HN11 .G47 2015","0","0"
"E96 .W66 2015","3","0"
"KNC524 .U57 2015","0","0"
"CC135 .C33 2015","0","0"
"HC441 .N4958 2015","0","0"
"KF7209 .C47 2015","0","0"
"GN398.5 .C67 2015","0","0"
"HQ1075 .C86 2015","6","0"
"JC480 .T35 2015","3","0"
"GN346 .E45 2016","3","0"
"HV6439.R8 S74 2015","1","0"
"HQ1155 .L47 2015","0","0"
"HC240 .P593785 2015","0","0"
"HN110.Q3 P37 2015","0","0"
"HM585 .P666 2015","0","0"
"H61 .C657 2015","4","0"
"GV1469.35.T46 R85 2015","0","0"
"HQ35 .S415 2015","2","0"
"GV706.42 .Y68 2015","0","0"
"HB3636.5 .D46 2014","0","0"
"HV6432.5.Q2 B35 2015","3","2"
"HN59.2 .H48 2015","1","0"
"H61.25 .B64 2015","1","0"
"LC3085.G7 W36 2015","0","0"
"JK528 .T56 2015","0","0"
"HD2756 .L64 2015","3","0"
"GT1589.N6 O94 2015","4","0"
"JQ1879.A5 B87 2015","1","1"
"JZ1570.A5 E97148 2015","0","0"
"JZ1570 .E93347 2015","0","0"
"HQ756 .F38323 2015","0","1"
"HN540.Z9 R35 2015","1","0"
"HQ1178 .M36 2015","3","0"
"HT151 .O583 2015","1","1"
"HQ777 .H384 2015","0","0"
"JC328.5 .I57 2016","1","0"
"GB5011.77 .B73 2015","0","0"
"KML158.75 .S53 2015","1","0"
"KF5082 .R664 2015","0","0"
"HV6453.I83 S26 2015","1","0"
"HF5422 .K717 2015","1","0"
"HD9382.5 .V47 2015","1","0"
"HC240.25.A35 L36 2016","1","0"
"HG6041 .T43 2015","0","0"
"HD9015.G32 G37 2015","1","0"
"HQ118 .D63 2015","0","0"
"JZ6385 .G73 2015","0","0"
"BF209.H34 P778 2015","1","0"
"HD7261 .P793 2016","1","0"
"HG1285 .S86 2015","0","0"
"HQ1034.U5 W47 2015","0","0"
"HD38.5 .W3453 2016","0","0"
"HD60 .B65 2015","0","0"
"BF441 .D3953 2015","0","0"
"GN419.15 .B68 2015","0","0"
"JA84.K6 J86 2015","0","0"
"BF1584.G5 A35 2015","2","0"
"HQ1170 .S674 2015","0","0"
"HC241 .F4957 2015","1","0"
"P301.5.P47 A45 2015","1","0"
"HT169.58 .B49 2015","0","0"
"HD9502.A2 D525 2015","1","0"
"JC183.F4 C66 2015","0","0"
"HV6433.I722 S64 2015","4","2"
"LB1573 .T496 2015","1","0"
"HD58.8 .I94 2016","0","0"
"JN32 .E932 2015","0","0"
"H62 .B88 2015","2","0"
"P302.18 .F88 2015","3","0"
"HT166 .I59155 2016","0","0"
"P126 .L678 2015","0","0"
"KD753 .M37 2015","0","0"
"LB1731.4 .M474 2015","0","0"
"PN1992.77.O735 O73 2015","0","0"
"HV95 .C354 2015","0","0"
"LB1139.25 .Q85 2015","0","0"
"LB3605 .S86 2015","0","0"
"HG1710 .S26 2015","1","0"
"JF1001 .V685 2016","0","0"
"BP193.5 .T3213 2010","0","0"
"PK9201.C39 K88 2012","0","0"
"Z6621.A23 O75 2014","0","0"
"GN635.I4 N384 2014","0","0"
"HC427 .R57 2014","0","0"
"HX833 .K74 1984","0","0"
"JQ263 .H36 2014","0","0"
"PJ7694.E1 D47 2015","0","0"
"PR6108.O453 T75 2014","4","0"
"PG3453.B9 A6 2004","1","0"
"PQ4087 .M3654 2014","0","0"
"HD7748 .G56 2015","0","0"
"JQ261.A5 I53 2014","0","0"
"D765.55.P7 J85 2015","0","0"
"UA840 .D43 2014","0","0"
"HD30.4 .Q354 2015","0","0"
"PQ4873.A316 R66 2015","0","0"
"PK423 .M57 2015","0","0"
"BL1239.72 .B43 2015","0","0"
"DC715 .B14 2015","0","0"
"DS135.L53 S3463 2015","0","0"
"HN700.6.Z9 S644 2014","0","0"
"DS463 .N38 2015","0","1"
"PR6108.O933 P53 2015","2","0"
"PR6116.O76 G75 2015","8","0"
"BQ4570.S7 K85 2014","0","0"
"DS128.16.A3 W47 2014","1","1"
"KNS2185.A351995 A4 2014","0","0"
"BL65.W2 N38 2015","0","0"
"D421 .F46 2015","0","0"
"BD171 .C478 2015","0","0"
"DS146.E8515 J43 2015","0","0"
"DB2191.M38 G55 2015","0","0"
"CT1217.N38 N38 2012","0","0"
"DR571.5 .A85 2007","1","0"
"PQ8550.422.A93 C3 2012","0","0"
"BX494.V53 N68 2013","0","0"
"DK508.4 .P39 2013","0","0"
"DK508.4 .P39 2013","0","0"
"PT2665.C55 K56 2015","0","0"
"PT2665.R35 I53 2015","0","0"
"PS3555.N75 V316 2001","0","1"
"DS247.Y48 S197 2015","0","0"
"DT107.88 .H549 2015","0","0"
"HQ1793 .Z33 2015","0","0"
"BP80.M284 H37 2015","0","0"
"DT107.88 .T468 2014","0","0"
"HV1559.U33 M89 2013","2","0"
"HV886 .B58 2015","0","0"
"DS63.1 .A238 2015","0","0"
"DT154.F27 F76 2014","0","0"
"DD86 .J86 2015","1","0"
"PR6063.U7299 W43 2014","1","0"
"PQ8219.A39 A85 1994","1","0"
"DT30.5 .A36617 2015","1","1"
"PN6231.J5 O84 2015","0","0"
"HV6432.7 .A748 2015","0","0"
"D760.8.C6 F37 2015","2","0"
"TX716.M4 U87 2014","1","0"
"PR9619.3.W5 Z83 2015","3","0"
"PG3476.P578 P614 2002","1","0"
"GV1588.6 .D36 2014","1","1"
"PG9621.C22 M68 2014","0","0"
"PG3482.7.L37 D45 2005","1","0"
"DK169.S56 L26 2012","0","0"
"PR6102.A556 E27 2015","0","0"
"PN56.O33 P53 2015","0","0"
"F1435.1.Y89 S428 2013","1","0"
"JN2203 .Z46 2011","0","0"
"PG1419.29.A443 P76 2013","0","0"
"HN636.A8 M55 2012","0","0"
"LA2375.G72 M397 2015","0","0"
"HQ1236 .G4667 2009","1","1"
"PR6113.A772 G68 2015","2","0"
"HQ783 .C458 2015","1","0"
"LC215 .P694 2016","1","0"
"DK508.833 .P619 2013","0","0"
"HN530.2.A8 S86 2013","0","0"
"D20 .M34 2013","0","0"
"DR80 .N492 2012","0","0"
"PR6073.I43223 B69 2015","0","0"
"PQ7822.H37 F36 2008","1","0"
"B105.P53 I58 2015","1","0"
"PL857.I78 S564 2007","0","0"
"DS798.945 .Y88 2009","0","0"
"CR5703 .V45 2015","0","0"
"PQ7822.P56 B65 2006","1","0"
"PL857.I78 B56 1998","0","0"
"PR6003.E282 Z78147 2015","0","0"
"PQ8520.1.M9 B75 2014","0","0"
"PQ7119 .R63 2013","0","0"
"DR244 .A76 2012","0","0"
"DR244 .A76 2012","0","0"
"F787 .R55 2013","0","0"
"PG1178.A39 B65 2006","1","0"
"HF3625 .N224 2014","0","0"
"P85.B33 C66 2015","0","0"
"P96.E862 S5788 2012","0","0"
"GR203.2.E84 O274 2014","1","0"
"KJP1572 .P745 2015","0","0"
"KLB1468 .S657 2014","0","1"
"PQ2619.O78 Z691 2014","0","0"
"BX4705.T718 V74 2015","0","0"
"BX597.L37 L44 2014","0","0"
"HV1215.15 .N47 2014","0","0"
"HN530.9.A8 N45 2009","1","0"
"HM1211 .V73 2014","1","0"
"PR6113.E293 M87 2015","2","0"
"PR1177 .H35 2015","0","0"
"PS353 .B87 2015","1","0"
"DS356 .C74 2015","3","0"
"D804.348 .K383 2015","0","0"
"E183.7 .H416 2015","0","0"
"DS793.S644 B75 2015","2","1"
"DG989.5 .S235 2015","0","0"
"PR2807 .W425 2015","0","0"
"PN1993.5.U6 B6745 2015","1","1"
"F2513 .A73 2015","1","0"
"PS3553.O198 Z46 2015","0","1"
"BX4705.E346 S55 2015","2","0"
"E908.3 .T47 2015","2","0"
"PS153.M56 L465 2015","1","0"
"BX6316.G28 S6 2015","0","0"
"B105.R25 E98 2015","1","0"
"E29.A43 R83 2015","0","0"
"PS3552.A4538 A6 2015","0","0"
"B1489 .M47 2015","0","0"
"BX4659.F8 G665 2015","4","0"
"E441 .B48 2015","1","0"
"PL726.2 .B37 2015","4","0"
"BL1812.G63 S42 2015","1","0"
"E175 .S27 2015","3","0"
"DS435.7.C5 A46 2015","1","0"
"PS3519.E27 F56 2015","1","0"
"PL889.T28 S38 2015","0","0"
"F330 .M42 2015","1","0"
"PN1031 .F24 2015","0","1"
"PS3606.A4235 A6 2015","0","0"
"E621 .W25 2015","2","0"
"BD450 .R543 2015","2","0"
"B829 .T43 2015","4","0"
"PS3608.A8797 A6 2015","1","0"
"PS3608.E263 F76 2015","0","0"
"PS323.5 .K46 2015","0","0"
"PR9645 .S54 2015","1","0"
"E342 .B235 2015","0","0"
"PS3618.O3387 A6 2015","0","0"
"PN149.9.G57 A4 2015","1","0"
"PS3562.O597 A6 2015","0","0"
"DA722 .D38 2015","0","0"
"F855.2.A75 H56 2015","1","0"
"E176.1 .R297 2015","3","0"
"PR6039.O32 Z8383 2015","0","0"
"PS3613.I6255 A6 2015","1","0"
"E185.97.D73 M85 2015","3","0"
"PS3615.T893 A6 2015","1","0"
"PS3613.A28333 A6 2015","1","0"
"PS3603.A7653 A6 2015","0","0"
"HQ27 .C4418 2000","0","0"
"PG1419.19.V29 K66 2013","0","0"
"HD729.G3 S557 2013","0","0"
"DR1875 .V82 2013","0","0"
"LA839.5.V65 O85 2014","1","0"
"BX4705.M5528 T76 2011","0","0"
"PQ3989.2.S62 H68 2015","0","0"
"R533.K35 G87 2009","0","0"
"PG5438.R3 Z77 2008","0","1"
"DB2811.J87 F47 2009","0","0"
"DS62 .M34 2015","1","0"
"TR95.M66 D87 2013","0","0"
"PS3558.E4527 I5 1997","0","0"
"PS3558.A7117 W45 1996","0","0"
"D766.6 .S6778 2014","0","0"
"DS135.Y8 A46 2013","1","0"
"PQ2680.I43 R48 2015","0","0"
"HD9575.R82 S65 2013","0","0"
"DC280.45 .G68 2015","1","0"
"PG3491.96.T78 K69 2011","0","0"
"HT653.C95 J45 2014","0","0"
"PG1419.28.A344 Z85 2013","0","0"
"BX583.S59 L38 2007","0","0"
"NX50 .I95 2012","0","0"
"PR9275.M653 W48 2015","0","0"
"BP80.M2824 A25 2015","0","0"
"BP80.M2824 A25 2015","0","0"
"BP80.M2824 A25 2015","0","0"
"PS3558.O448 J33 1990","0","0"
"TX357 .G66 2015","1","0"
"BX1612.U38 S99 2012","0","0"
"PK6549 .S3 2014","0","0"
"D157 .T94 2015","1","0"
"PN98.E36 C63 2015","8","0"
"PS3561.E365 B56 1988","0","0"
"PS3561.A41665 M39 2003","0","0"
"PS3561.A41665 I6 1989","0","0"
