"CALL #(ITEM)","TOT CHKOUT","INTL USE "
"D413.M56 W45 2011","5","0"
"DD68 .K48 2011","0","0"
"DS798 .M29 2011","2","0"
"DS830 .M45 2011","0","1"
"DS95 .O75 2011","7","1"
"PR408.A68 L68 2011","2","1"
"F1407 .K7313 2011","3","1"
"DS79.9.B25 C37 2011","0","0"
"B5315.K56 N33 2011","0","0"
"DC337 .M7 2011","0","0"
"PS3557.U82 B53 2011","2","0"
"BX1753 .M5 2011","1","0"
"BR115.C8 M38 2011","0","0"
"PS3606.A75 C67 2011","0","0"
"CB430 .C88 2011","0","0"
"RJ506.A9 B865 2010","0","0"
"PS3616.E54 E27 2011","2","0"
"BX8143.Y59 A25 2011","2","1"
"E600 .W96 2011","6","2"
"E467.1.G63 W35 2011","0","0"
"PR9199.3.D78 G35 2010","0","0"
"PF3112 .D77 2011","15","0"
"F1035.A1 H66 2011","2","0"
"E184.A1 Z56 2011","0","0"
"PE1128.A2 L29424 2011","0","0"
"PR1505 .L66 2011","5","1"
"BP65.B6 M3413 2011","1","0"
"DS511 .L56 2012","4","0"
"BL1585 .R83 2011","8","2"
"PN1992.3.G7 H57 2012","4","0"
"BR1285 .B39 2012","4","0"
"DA774 .C53 2010","3","0"
"PN1995.9.L58 P53 2011","4","0"
"PR9199.4.W37 Q44 2010","1","0"
"E184.A1 R2475 2012","0","1"
"PR9199.3.P65 R63 2011","0","0"
"PS3570.O4275 S43 2011","1","0"
"DT1757 .C52 2011","14","1"
"PS3563.A952 S74 2011","1","0"
"PR9195.72 .U53 2011","0","0"
"BP128.23 .C35 2010","1","1"
"DK511.M28 I26 2005","2","0"
"HC340.12 .S8565 2010","1","0"
"DK767 .Z84 2007","1","0"
"PL2948.5.O38 Z45 2010","4","0"
"UA829.U4 S87 2006","1","0"
"PJ7808.R5 Z535 2006","0","0"
"BF1027.M47 S94 2011","0","1"
"BL940.K54 C48 2011","2","0"
"PL2333 .Z4364 2010","1","0"
"DK771.M3 S334 2007","1","0"
"DK268.S8 B88 2010","0","0"
"PL2930.5.Y5 N53 2010","6","0"
"DS316.9.D37 A3 2011","0","0"
"PQ6707.O54 E4313 2011","0","0"
"DS84 .K496 2007","0","1"
"HM728 .L573 2010","1","0"
"BX583.J478 M24 2007","3","0"
"DK34.G3 D585 2006","0","0"
"DK501.3 .V627 2011","0","0"
"TL789.8.R9 K675 2011","0","0"
"PJ7970.U53 D59 2009","0","0"
"BL2443 .A24 2010","0","0"
"PJ7862.A3 Z24 2009","1","0"
"PJ7876.A9155 A9333 2010","0","0"
"PR9396.9.F3 C76 2011","4","0"
"PS3557.R489137 V52 2011","1","1"
"G228.2.F47 W475 2011","0","0"
"PS3551.B895 B57 2011","2","0"
"PG3482.8.U6756 N6313 2011","1","0"
"TT505.C45 V38 2011","4","0"
"PS3563.A756 S73 2011","0","1"
"PT217 .A87 2011","0","0"
"PS3563.I422 W42 2011","4","0"
"G100.5 .G46 2010","0","1"
"HM465 .D863 2010","0","0"
"HN446 .A18 2010","1","0"
"RA564.8 .H335 2011","10","0"
"RA564.8 .H335 2011","4","1"
"BX6495.C24 A3 2011","2","0"
"PT236 .B74 2011","0","0"
"PR6102.I44 B56 2011","3","0"
"PS3557.A8427 I34 2011","3","0"
"B113 .K8 2010","0","0"
"PT9876.15.R5155 H3613 2011","4","0"
"RC537 .G479 2011","9","1"
"DK510.762 .C484  2011","0","0"
"DK553 .A623 2009","0","0"
"E78.M8 A38 2010","0","0"
"PS3566.E6948 L44 2011","10","0"
"PR5823 .M69 2011","1","1"
"D757 .S337 2007","0","0"
"PN1993.5.B9 G37 2011","1","0"
"BX4705.D857 K46 2011","0","0"
"DA713.5 .P793 2011","0","0"
"DD801.W739 S785 2011","3","0"
"DA591.M36 A3 2011","0","0"
"PB1306 .G679 2011","0","0"
"PG1618.M28 K5 1965","0","0"
"PT2681.E594 S44 2011","0","0"
"DS779.48 .A35 2011","4","0"
"PN5359 .H87 2011","0","0"
"PT2611.R814 Z74754 2011","0","0"
"PN1009.5.R32 S36 2010","0","0"
"PT2668.E695 F46 2011","0","0"
"PT2681.T6944 A97 2011","0","0"
"DS796.C592 T36 2011","3","2"
"B3279.H49 O27 2011","2","1"
"BR794 .J46 2010","1","0"
"D811 .R63 2010","0","0"
"ND237.D333543 A2 2011","0","0"
"BT652.G7 C86 2010","1","0"
"DS145.P7 G56 2011","0","0"
"HV3193.C2 L57 2011","0","0"
"DA208 .M34 2010","5","0"
"PS3616.A3385 O36 2011","0","0"
"DS709 .M37","2","0"
"BV130 .S85 2010","3","0"
"BX4288.S9 S96 2010","2","2"
"BS1225.52 .R67 2011","1","0"
"PL2811 .I25 1962","2","0"
"BM538.P68 R4513 2011","2","0"
"HD6168 .G56 2010","0","0"
"DA950.7 .O68 2011","2","0"
"PQ4841.C4 S34 2011","0","0"
"PQ4710 .P5885 2011","4","0"
"B2745 .G34 2011","2","0"
"PA6411 .P55 2011","0","0"
"PQ4847.I77 Z628 2011","1","0"
"HQ769 .D66 2009","0","0"
"DB956.6.G967 G96 2010x","1","0"
"PQ4710 .G353 2011","0","0"
"PA6227 .A6 2010","0","0"
"PH3062 .B67 2010","0","0"
"PH3281.M6 Z682 2010","0","0"
"PR6103.O458 Q35 2011","0","0"
"PK6561.D39 K6513 2011","5","0"
"PQ4056.G37 O66 2011","0","0"
"PQ4809.A57 Z94 2011","0","0"
"DS777.53 .D565 2005","2","0"
"DA957 .I74 2011","0","0"
"BP189.2 .S34 2011","13","0"
"D784.G7 C53 2011","5","0"
"PR9199.4.R39 L38 2011","1","1"
"B2430.G784 G83 2011","7","0"
"B1348 .B455 2011","0","0"
"PR4757.E8 O9 2011","2","0"
"B2430.S34 J435 2011","0","0"
"DA566.9.C5 J25 2011","1","0"
"PQ2718.E327 P47 2011","1","0"
"HM621 .O84 2011","1","0"
"DS135.H9 C65 2011","4","2"
"B2430.A474 R3613 2011","6","1"
"PT9800 1981 v. 34","0","0"
"BL458 .H55 2010","4","0"
"BC199.P2 M67 2007","0","0"
"PB1022 .F67 2011","3","0"
"P301 .P66 2011","1","0"
"PJ6101.S53 M85 2011","0","0"
"DS849.K6 C438 2011","0","0"
"PR6003.E282 Z7884 2011","0","0"
"DA927.4.T72 H375 2011","0","0"
"PN3383.N35 D65 2011","1","0"
"DT433.576.A2 B74 2011","1","0"
"PR6052.E5415 T86 2011","0","0"
"PT851 .S87 2011","4","1"
"HC440.E44 D483 2010","1","0"
"HV800.I42 K67 2010","0","0"
"PS3569.A462 K55 2011","2","0"
"PR9199.4.K473 H55 2011","2","0"
"HC335 .D375 2011","0","0"
"F1776 .G92 1921a","0","0"
"F1776 .G92 1921a","0","0"
"K487.E3 L373 2010","1","0"
"PH3291.O85 Z667 2010","0","0"
"PH3042 .M375 2010","0","0"
"HN90.R3 K39 2011","3","0"
"PH3281.K85 Z727 2010","0","0"
"PR3605.M5 Z3 2008","0","0"
"PR6118.Y36 S54 2010","0","0"
"DC397 .S27 2010","0","0"
"PH3351.S843 Z64 2010","0","0"
"B765.N53 D3314 2010","0","1"
"DB925 .E78 2010","0","0"
"PC3942.23.A6725 M5713 2011","1","0"
"PH3281.M584 Z948 2010","0","0"
"PQ1185 .P648 2011","0","0"
"PH3407 .A53 2010","0","0"
"PH3291.M5 R2313 2011","2","0"
"PQ3908 .H57 2010","0","0"
"PH3281.M35 Z897 2010","0","0"
"PN723 .M46 2011","0","0"
"PH3281.K85 Z645 2010","0","0"
"PN6790.B43 H472 2010","1","0"
"PH3213.B14 A6 2010","0","0"
"PN98.I58 I584 2010","0","0"
"DD247.H5 B723313 2011","1","0"
"PH3209 .K68 2010","0","0"
"PR6039.O32 Z925 2011","2","0"
"DT201 .T465 2011","0","0"
"DD247.H5 N675 2011","3","0"
"PB2298.R63 Z67 2011","0","1"
"BP42 .K47 2011","1","0"
"PN1 .A45 no. 28","2","0"
"GR203.19.M67 P67 2011","0","0"
"DP269.8.R3 D38 2011","0","0"
"DB920.5 .M21 2006","0","0"
"DB920.5 .M21 2006","0","0"
"PG3479.4.O4465 K76 2010","0","0"
"PQ2668.U73 M375 2010","0","0"
"PG3361.T77 P47 2010","0","0"
"B2430.J34 P75 2010","0","0"
"DA670.F18 M37 2011","3","0"
"B2430.B4 E738 2010","1","0"
"B780.S8 L34 2010","2","0"
"PN1 .A45 no. 29","1","0"
"HT720 .B22 2011","0","1"
"B2017 .I27 2010","0","0"
"PL2928.C566 X536 2008","1","1"
"DT295 .R4413 2011","1","0"
"PS3509.L43 T745 2011","6","0"
"F1938.5.T7 G3 2010","0","0"
"DC62 .L64 2011","2","0"
"PQ2344.Z5 R3413 2011","5","0"
"DK1 .M6 vyp. 148","0","0"
"PQ2672.E5643 B37 2011","0","0"
"DK1 .M6 vyp. 152","0","0"
"GR353.42.T53 C66 2011","0","0"
"GV200.4 .F678 2011","0","0"
"BR645.D6 G84 2010","1","0"
"PQ2666.R2624 G73 2011","1","1"
"DK510.763 .N575 2010","0","0"
"PR6056.A575 H66 2011","0","0"
"Z1024 .M35 2011","0","0"
"PQ239 .O27 2011","1","0"
"JC599.R9 D58 2009","1","0"
"GT4042 .S743 2011","1","2"
"PG2947.B93 A3 2007","0","0"
"B5134.B483 R44 2002","0","2"
"DK651.V93 R35 2010","1","0"
"PG3481.2.Z5 L43 2010","0","0"
"PK1967.9 .B5 1998","1","0"
"BX601 .K663 2011","1","0"
"BX601 .M4877 2011","1","0"
"PQ771 .H65 2011","0","0"
"DK511.M6 K63 2011","1","0"
"PN849.E85 B67 2009","0","0"
"GR305 .A325 2002","1","0"
"B775 .M33 2011","0","0"
"P96.D38 P65 2011","0","0"
"P119.3 .L348 2010","0","0"
"HB849 .P746 2009","0","0"
"HD1993 .S736 2003","0","0"
"DK68.7.C5 K25 2007","1","0"
"BX2350.3 .D66 2011","0","0"
"PL992.2.C46 P5513 2011","0","0"
"DK215.97 .G75 2010","0","0"
"BL37 .N48 2011","4","0"
"PL992.18.I48 K3613 2002","0","0"
"PR116 .S54 2011","0","0"
"BR737.S6 K66 2008","1","0"
"DS57 .R425 2010","0","0"
"DK601.5 .O78 2010","0","0"
"DG975.N428 C37 2010","0","0"
"PG3515 .L582 2008","2","0"
"D810.C4 T97 2011","4","0"
"DK511.M437 M49 2006","0","0"
"DK511.M437 M49 2006","0","0"
"BX605.A8 P65 2010","0","0"
"HN730.5.Z9 S61985 2009","0","0"
"HQ682.5 .A33 2009","0","0"
"DK651.A9 P47 2006","1","0"
"F1868 .N6 1962a","3","0"
"PN4815.2 .E53 2011","5","1"
"HF1558.2.Z4 F673 2010","0","0"
"P106 .F493 2010","0","0"
"N7399.C6 M87 2011","0","0"
"PR1527 .A56 2011","1","0"
"PG7167.E64 B25 2008 Suppl.","1","1"
"DT333 .G37 2011","4","0"
"PQ8255 .N63 2010","0","0"
"PQ8098.13.A18 C66 2009","0","0"
"PQ8259.3.V57 U73 2009","0","0"
"F2670 .V4672 2010","1","0"
"PQ6669.A634 S84 2011","0","0"
"PQ8259.2.R675 C67 2010","0","0"
"F2689.P45 A73 2009","0","0"
"PT1825 .A1 1975","0","0"
"GT707 .D87 2010b","0","0"
"JL3281 .M457 2010","0","0"
"PA4435.S8 C87 2011","0","0"
"F2686.F832 L35 2010","0","0"
"F2695.J47 C37 2010","1","0"
"JC111 .W45 2011","0","0"
"PQ6652.A7 Z89 2011","0","0"
"JC599.U5 B56 2011","0","0"
"LB2341 .I543 2011","1","1"
"Z1012 .R47 2011","0","0"
"K3171 .G48 2011","1","0"
"E184.P85 G7 1973a","0","1"
"BS2665.53 .A2313 2011","5","0"
"HF5718 .B48 2011","1","0"
"PA6478 .A2 1926a","0","0"
"DB71 .G6 1936a","2","0"
"HD8334 .R58 2010","0","0"
"HV5805.F49 N86 2010","0","0"
"PQ7409.2.J3 O73 2010","1","0"
"LA839.5.M67 K87 2007","0","0"
"PG2974.K49 V78 2010","1","0"
"CN730.T86 B46 2011","0","0"
"U241 .F76 2011","1","0"
"U241 .F76 2011","1","0"
"F1931 .F65 2010","0","0"
"DS79.764.B35 J64 2011","1","0"
"F1938.55 .G395 2009","0","0"
"UC263 .M445 2011","1","0"
"PQ7409.2.G59 M37 2009","0","0"
"JZ5675 .A88 2011","2","0"
"UA12 .H69 2011","0","0"
"PK6103 .W47 2011","0","0"
"Z820.R68 M545 2010","0","0"
"PG3483.2.V55 O36 2010","0","0"
"DK511.L195 S56 2007","0","0"
"PG3482.6.I25 G74 2011","0","0"
"PG3493.48.U58 G65 2009","0","0"
"PG3491.46.O35 Z34 2009","0","0"
"PG3491.42.K2 U55 2011","0","0"
"DK511.K47 R34 2000","1","0"
"HM726 .R66 2009","0","0"
"PN57.D57 V47 2009","0","0"
"PQ8498.26.E765 M83 2010","1","0"
"PN2570 .B36 2010","0","0"
"PG3479.7.F49 A3 2011","0","0"
"PQ8371 .U43 2010","0","0"
"PQ7409.2.M248 E6 2010","0","0"
"G155.D65 C353 2009","1","0"
"PQ265 .C87 2011","10","0"
"JV7321 .D83 2011","8","0"
"F1609.5 .R87 2011","4","0"
"PR9619.3.C567 B75 2010","0","0"
"PS3622.E89 D57 2011","1","0"
"PR2248 .E88 2011","4","2"
"P92.5.B38 S35 2011","0","0"
"PQ7634.J48 R36 2011","1","0"
"DK511.T17 F28 2011","6","0"
"PJ7816.A687 I5613 2011x","1","0"
"DK508.832 .V45 2011","3","1"
"PS3552.L46 Z46 2011","0","0"
"PQ2663.I9 A2 2011","3","1"
"DG78 .O84 2011","9","2"
"F198 .H37 2011","3","0"
"PS3564.O9 A79 2011","1","0"
"PN1995.9.D6 G45 2011","3","0"
"CC107 .F53 2011","0","0"
"D523 .C38 2011","1","0"
"BL1803 .C45 2011","6","2"
"DG70.A1 L38 2011","7","1"
"PJ6145 .C66 2011","6","2"
"PS3515.A2422 Z465 2011","4","0"
"PN495 .F46 2010","3","0"
"PS3531.O7335 F6 2011","5","0"
"DS80.6 .A23 2011","4","1"
"PN1998.3.L445 O88 2011","2","0"
"BP166.14.F85 M35 2011","0","0"
"D15.H9 O783 2010","1","0"
"PC2111 .B35793 2011","5","1"
"BL803 .R62 2011","10","3"
"PL2687.H594 F4613 2008","1","0"
"PN721 .R36 2011","0","0"
"PC803 .R66 2011","0","0"
"BX1069.5 .V56 2011","3","0"
"PS3611.R885 W4 2011","0","0"
"PS3505.A87 Z93527 2011","0","1"
"BV824 .J336 2009","0","0"
"Z115.5.C95 H38 2008","1","0"
"PG7182.A5 Z915 1988","0","0"
"DK4420.I44 Z56 2006","0","1"
"LB880.F732 S37 2011","4","0"
"F1034.3.H35 Z56 1983","0","0"
"F394.D219 P728 1995","1","0"
"PG7182.A5 Z922 2009","0","0"
"E98.S67 Z56 2007","0","0"
"PS1097 .D4 2011","6","0"
"PS1097 .D4 2011","1","1"
"PQ4677 .A1 1951","0","0"
"PL2681.Z5 W36 2011","1","0"
"PQ4677 .A1 1951","0","0"
"PQ4677 .A1 1951","1","1"
"PQ4677 .A1 1951","0","0"
"DS793.G35 Z4664 2010","0","0"
"CD1733 .T78 1959","1","1"
"DS793.G35 Z4663 2010","1","0"
"LB1027.9 .H55 2010","2","0"
"DG101 .S345 2011","1","1"
"DF227 .S833 2011","0","0"
"PQ7207.A853 A6 1969","1","0"
"PG3065.R87 D6 2010","0","0"
"PQ147.5 .S428 2009","0","0"
"PQ4677 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","1","1"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","1","1"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"PQ4577 .A1 1951","0","0"
"P40.45.S65 B37 2011","0","0"
"PG3443 .B458 2005","1","0"
"DK267 .S486 2009","0","0"
"HX528 .R84 2010","0","0"
"PQ4677 .A1 1951","0","0"
"DB955.6.P35 B64 2011","1","0"
"UG745.E85 P48 2011","2","1"
"PR8825 .W59 2011","1","0"
"B2430.M3764 K38 2011","2","0"
"BX1587.C29 C35 2011","1","0"
"BX4705.B5763 F647 2011","0","0"
"DK268.3 .J646 2011","6","1"
"U413.P2 F54 2011","1","0"
"GN370 .R68 1986","0","0"
"LC1567 .A44 2011","2","0"
"PG3476.P543 U86 2011","1","0"
"PG3476.P543 C5 2009","1","0"
"PG3476.P543 D87 2011","0","0"
"PG3476.P543 E45 2009","0","0"
"PG3476.P543 S33 2010","1","0"
"PG3476.P543 S85 2011","1","0"
"PG3476.P543 S562 2009","0","0"
"UA646.3 .O64 2010","1","0"
"PQ7390.P32 V5413 2008","5","0"
"HV5840.M4 V352 2011","3","0"
"HV5840.M4 V35 2009","2","0"
"PQ7400.5 .L63 2009","1","0"
"BF697.5.B63 K64 2010","0","0"
"PQ8323.W6 G837 2010","1","0"
"F1939.B3 B57 2009","0","0"
"DS793.G35 Z4661 2010","0","0"
"DK508.5 .E35 2011","0","0"
"JL3420.S8 R45 2011","1","0"
"GT3170 .K68 2011","0","0"
"DK90 .K374 2011","0","0"
"HX312 .I282 2011","0","0"
"LB2805 .D73 2010","1","1"
"DK90 .K325 2011","0","0"
"BL930 .S749 2011","1","0"
"DS793.G35 Z4662 2010","0","0"
"DK34.T8 K49 2011","0","0"
"PG3337.O8 Z723 2010","5","0"
"PG3489.3.A82425 D58 2011","1","0"
"HM1017 .S63 2011","3","0"
"BT1319 .K65 2011","0","0"
"HN380.Z9 M844 2010","0","0"
"PK5461 .S94 2010","1","0"
"HC428.N6 Z352 2001","0","0"
"PQ8180.26.I53 F5613 2011","0","0"
"PG3479.4.O4465 K36 2011","0","0"
"PR9499.3.C465 B4 2011","0","0"
"CT34.R8 P47 2010","17","0"
"BR300 .V63 Bd. 86","0","0"
"PG3458.Z9 H6522 2010","1","0"
"PN98.F6 J3517 2011","0","0"
"PG3481.2.R364 G47 2011","0","0"
"DK38 .H34 2011","3","0"
"DK507.822.L85 K37 2010","0","0"
"PQ305 .M44 2007","5","0"
"DA591.B36 A436 2011","0","0"
"HB119.A2 K83 2009","1","0"
"HN523.5 .Z38 2010","0","0"
"PQ4873.O737 A99 2007","0","0"
"PG3492.34.D54 R8 2010","0","0"
"JS6117.3.A2 K42 2011","0","0"
"PN1995.9.R27 J36 2011","2","0"
"PN5276.A637 A3 2011","0","0"
"PB1648.O87 Z75 2011","1","0"
"JN6699.A15 K64 2006","0","0"
"BX4705.B163 N52 2011","0","0"
"PG2991.3 .D685 2007","0","0"
"JN6699.A8 P6523 2011","0","0"
"B105.P54 K38 2011","0","0"
"PQ4037 .A848 2010","1","0"
"JZ5578.2.A35 W63 2011","1","0"
"JZ5675 .I21 2011","0","0"
"PA6271.C4 D4 2010","3","0"
"DX145 .R663 2011","2","0"
"JZ1318 .R64 2010","0","0"
"B2598 .C66 2011","2","0"
"PA25 .C3 v. 3 no. 1-5","0","0"
"HT391 .P44 1999","1","0"
"DL1103.K37 I35 2010","0","1"
"JA80 .R44 v. 9","0","0"
"PK2708.9.D37 A2 2011","1","0"
"DK508.835.B3 S69 2011","0","0"
"PQ4835.R37 Z72 2010","0","0"
"PA8463.B2 S943 2011","0","0"
"PN2728.I93 A3 2011","0","0"
"PA6645.G3 F53 2011","0","1"
"B2898 .Z47 2011","1","0"
"PT2668.A27372 E54 2011","0","0"
"GE42 .G47 2011","0","0"
"PG3027 .I93 2011","0","0"
"JN30 .L446 2011","0","0"
"DA588 .D63 1984","0","0"
"PR6063.C4 Z75 2011","2","0"
"DK38.7.B63 A3 2011","0","0"
"PS3606.L34478 S43 2010","1","0"
"PR1307.2 .B488 2011","0","0"
"PR6075.O73 C58 2011","0","0"
"PN1998.3.H477 L45 2011","2","1"
"PR9609.7 .W48 2011","0","0"
"PQ6321 .C5 1926","0","0"
"PQ6321 .C5 1926","0","0"
"PQ6321 .C5 1926","0","0"
"DS145 .J954 2011","0","0"
"PT3818 .Z547 2011","0","0"
"PT2625.A435 Z48 2011","0","1"
"PR6054.U395 S67 2011","1","0"
"PT2177 .P66 2011","0","0"
"DS480.853 .R69 2011","3","0"
"U35 .L44 2011","1","0"
"BL65.A46 C65 2011","1","1"
"PN1995.9.W3 R69 2011","0","0"
"PA3131 .M945 2010","1","0"
"D810.S7 S55313 2010","0","0"
"D764 .M82 2011","0","0"
"PR8623.D73 G35 2011","1","0"
"D2003 .P477 2010","0","0"
"PA6646 .F53 2011","0","0"
"BS2330.2 .P87 2011","2","0"
"PR8964 .K35 2011","0","0"
"PL2905.N259 M45 1999","1","0"
"DS77 .C44 2011","1","0"
"PJ7942.I73 R55 2011","3","2"
"PQ6633.I44 C84 2010","0","0"
"F1938.5.T7 S67 2010","1","0"
"PQ7409.B65 A6 2009","0","0"
"PQ7409.B65 A6 2009","0","0"
"LA227.4 .D46 2011","9","0"
"HQ755.8 .R88 2011","0","0"
"JK1764 .B465 2011","1","0"
"JZ5578 .P53 2011","0","0"
"JV6483 .B375 2011","2","1"
"JK585 .L42 2011","3","0"
"HD2741 .C7793 2011","0","0"
"HB95 .F723 2011","7","0"
"JN40 .F754 2011","0","0"
"GV776.G42 A577 2011","6","0"
"HX843.7.G65 G67 2011","3","0"
"HB172.5 .F516 2011","0","0"
"HD9565 .F727 2011","2","0"
"HQ75.53 .D57 2011","0","0"
"GN282.5 .F35 2011","1","0"
"HV295.F5 G38 2011","3","0"
"HM753 .W65 2011","2","0"
"HM1106 .I42 2011","1","0"
"JK468.I6 P55 2011","7","2"
"KF224.T74 K58 2011","0","0"
"HV4708 .R83 2011","5","1"
"HX241.5 .B48 2011","1","0"
"JZ6045 .B43 2011","6","0"
"JK1764 .W636 2011","3","0"
"GV1643 .N94 2011","5","0"
"QC903.2.U6 N39 2011","2","0"
"HD8081.A5 H34 2011","6","0"
"HF1359 .D848 2011","0","0"
"HD87 .B464 2011","1","0"
"JC423 .K575 2011","2","0"
"HF1130 .A94 2011","0","0"
"V737 .S74 2011","2","0"
"HT151 .B415 2011","0","0"
"LB1025.3 .C635 2011","0","0"
"HV610 1937.M57 W45 2011","4","0"
"JZ1570.A57 T96 2011","5","0"
"HD78 .U544 2011","2","0"
"HV6432.7 .S774 2011","1","0"
"HT166 .H535 2011","5","1"
"KKH172.W58 S45 2011","1","0"
"JF529 .E37 2011","2","0"
"HN25 .K52 2011","1","0"
"HV6457 .L54 2011","5","2"
"HQ1181.U5 L38 2011","5","0"
"JK554 .E73 2011","3","0"
"GV1029.7 .P36 2011","0","0"
"BF575.D35 B47 2011","0","0"
"KF8748 .B237 2011","5","0"
"HV6030 .R34 2011","1","0"
"LC71 .E282 2011","3","1"
"GF504.N7 E68 2011","1","0"
"JN30 .F78 2011","2","0"
"GV1469.34.S52 B63 2011","15","0"
"HQ75.6.U5 M66 2011","5","0"
"HD9049.P65 T67 2011","1","0"
"HT123 .J87 2011","3","0"
"JC263.S34 M44514 2011","1","0"
"HD4904.25 .L53 2011","1","0"
"HV8196.T69 L583 2011","2","0"
"LB2822.82 .W364 2011","3","0"
"JV7590 .M5238 2011","1","0"
"GV1785.B32 G66 2011","0","0"
"K215 .O94 2011","0","0"
"HJ9205.S28 E75 2011","1","0"
"JK7816 .S73 2011","0","0"
"HD1415 .T73 2011","0","0"
"RJ255.5 .G76 2011","1","0"
"JZ1480 .W33 2011","4","0"
"U163 .D36 2011","6","0"
"KF8775.A75 W48 2011","0","0"
"JK529 .E38 2011","3","1"
"HE8698 .O54 2011","0","1"
"HV6295.I8 L3 2010","1","0"
"PQ4804 .M36 2010","0","0"
"F1508.3 .E97 2010","3","0"
"PT169 .M389 2011","0","0"
"B218.Z7 M64 2010","0","1"
"PR6003.E282 Z78174 2010","0","0"
"PT2673.E28 R87 2011","0","0"
"PR868.E37 C68 2011","2","0"
"PN171.A33 M87 2012","4","0"
"PR590 .C58 2011","6","0"
"PS3621.N486 D37 2011","0","0"
"PS3608.A544 F35 2011","3","0"
"BS2685.53 .B64 2011","1","1"
"PN4736 .I58 2012","2","0"
"E141 .H76 2011","5","0"
"PR767 .A37 2011","4","0"
"PS3569.O714 L66 2011","1","0"
"BT263 .S54 2010","3","0"
"DS685 .A76 2011","7","0"
"PG7178.T28 Z46813 2011","3","0"
"PR127 .O97 2011","2","0"
"DS80.95 .R34 2011","3","0"
"PN1997.85 .S38 2012","0","1"
"PR6003.E282 Z8354 2011","3","0"
"E232 .M44 2011","0","0"
"PS3610.O385 T73 2011","0","2"
"PR2833 .W48 2011","3","0"
"PS228.M63 G35 2011","0","3"
"PL2663.Y35 Z79 2011","1","0"
"DS81 .W66 2011","1","0"
"PS3612.Y34 A85 2011","1","0"
"PR9604.3 .G54 2010","0","0"
"PN6231.T57 M56 2011","0","1"
"PS3552.A725 C76 2010","0","0"
"PG3467.K8 P613 2011","0","0"
"PR4034.E53 B56 2010","0","0"
"PS3569.C4796 F76 2011","0","2"
"PS3537.C18 Z78 2011","0","0"
"PM7891.Z9 A46 2011","0","0"
"PS3537.T1178 J83 2011","2","1"
"PQ3919.2.D849 T688 2011","0","0"
"PS3552.A845 K36 2011","2","0"
"PS3573.E4585 L4 2011","0","1"
"PS634 .A63 2011","0","0"
"F234.R553 G563 2011","0","0"
"P53.27 .L49 2011","0","0"
"E457.2 .S93 2011","0","0"
"PR9615.25 .L588 2011","0","0"
"PA6519.M9 F73 2011","6","2"
"DS354.58 .T375 2011","2","0"
"DA965.O435 A3 2011","0","0"
"PR6061.O28 Z44 2010","0","0"
"BF173 .R83 2011","0","0"
"PL1209 .P48 2011","0","1"
"DA505 .E94 2011","1","0"
"DS777.488.W55 W55 2010","1","0"
"PS3601.C4 S74 2011","1","0"
"PS3613.E979 Z8855 2011","4","1"
"PR9199.4.W324 T45 2010","0","0"
"PN181 .W45 2011","3","0"
"PT7181 .O54 2009","0","0"
"PT2528.Z6 D47 2011","1","0"
"PL2653 .Y467 1998","1","0"
"PQ4876.A4483 V46 2010","0","0"
"PT401 .G648 2011","0","0"
"PN2053 .P37 2010","0","0"
"PT3705 .G768 2010","1","0"
"BR300 .V63 Bd. 85, T. 1","0","0"
"BR300 .V63 Bd. 85, T. 2","0","0"
"F2686.F832 R52 2011","0","1"
"F2686.L815 V47 2011","3","0"
"F2686.L82 C75 2011","1","0"
"F2686.L96 B37 2011","1","1"
"F2688.C23 G66 2011","0","0"
"PG3485.7.U225 B45 2010","2","1"
"F2688.B27 S55 2011","0","0"
"PG3492.98.R554 T47 2009","1","0"
"LA2365.P3 M66 2011","0","1"
"F2688.G65 C33 2011","0","0"
"F2688.A95 B67 2011","0","0"
"HE3140.2 .I38 2010","0","0"
"UG128.B69 N47 2011","0","1"
"PN2728.S5653 A3 2010","0","0"
"PT2379.Z5 H554 2011","1","0"
"PN3491 .Q45 1998","0","0"
"F2688.A94 P46 2011","0","0"
"PZ63 .T676 2011","0","0"
"F2686.E74 M46 2011","0","0"
"PT137.M247 I34 2011","3","0"
"PG3493.92.I8568 M65 2010","0","0"
"BX4705.B548 H49 2011","0","0"
"F2689.G66 A73 2011","0","0"
"B3248.G34 G343 2011","0","0"
